wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q101427308,Matar BA,Matar Bâ,male,1970-01-01,11,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927761,Ministre des Sports,2014-07-06,Q101427308-2001953B-D4DD-480D-A0B3-04AA3671C404
Q101437800,Antoine Félix Abdoulaye DIOME,Antoine Félix Abdoulaye Diome,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q98730157,Ministre de l’Intérieur,2020-11-01,Q101437800-521a70a4-4407-5c67-4e77-0ee28d393e6f
Q101852737,Malick SALL,Malick Sall,male,1956-04-02,11,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927216,"Garde des Sceaux, Ministre de la Justice",2019-04-01,Q101852737-C08F68C5-81CB-46B9-A884-E89A37FE1011
Q102230968,Moussa BALDE,Moussa Baldé,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q72245534,Ministre de l’Agriculture et de l’Equipement Rural,2019-04-01,Q102230968-4583ba6a-4423-eaa8-0a42-69bd7d7e7acc
Q106648177,Amadou HOTT,Amadou Hott,male,1972-10-25,11,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927539,"Ministre de l’Economie, du Plan et de la Coopération",2020-11-01,Q106648177-D9776ACB-FAD0-4EAA-8433-4DED14066F9F
Q108572690,Mamadou TALLA,Mamadou Talla,male,1961-06-18,11,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927612,Ministre de l’Education nationale,2019-04-01,Q108572690-AE494E58-D72C-46D7-9909-52057A7E608C
Q109773220,Ndèye Saly DIOP DIENG,Ndèye Saly Diop Dieng,female,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927561,"Ministre de la Femme, de la Famille, du Genre et de la Protection des Enfants",2020-11-01,Q109773220-F8E18E3E-2C98-499B-AD28-9C30E20A08DA
Q109927566,Oumar SARR,Oumar Sarr,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927567,Ministre des Mines et de la Géologie,2020-11-01,Q109927566-61B09D8D-DD06-446A-8902-DB2DAB91D5F7
Q109927637,Cheikh Oumar ANNE,Cheikh Oumar Anne,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927638,"Ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation",2020-11-01,Q109927637-18804338-4F2C-4A8D-9D6E-07BBE51ABA65
Q109927648,Sophie GLADIMA,Sophie Gladima,female,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927649,Ministre du Pétrole et des Energies,2020-11-01,Q109927648-2B72D287-0C06-43BE-ADFE-4FF084B79C2A
Q109927666,Samba Ndiobène KA,Samba Ndiobène Ka,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927668,"Ministre du Développement communautaire, de l'Equité sociale et territoriale",2020-11-01,Q109927666-7252105B-806D-4B29-8702-EA85D69BD295
Q109927689,Moustapha DIOP,Moustapha Diop,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927690,Ministre du Développement industriel et des Petites et Moyennes industries,2020-11-01,Q109927689-D433721F-855B-4A0E-A4A4-EA4AB27E493C
Q109927704,Alioune NDOYE,Alioune Ndoye,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927706,Ministre des Pêches et de l’Economie maritime,2020-11-01,Q109927704-DAB4790A-1918-463C-B4B2-D3A3A14BC9D2
Q109927728,Samba SY,Samba Sy,male,,,https://sec.gouv.sn/le-gouvernement,2022-07-15,Q109927730,"Ministre du Travail, du Dialogue social et des relations avec les Institutions",2020-11-01,Q109927728-24751AAC-845C-488E-BF95-640BDC7BFA92
